"","gender","type","continent"
"27369","F","First Author","Europe"
"27370","M","First Author","Europe"
"27371","M","First Author","Europe"
"27372","F","First Author","Europe"
"27373","F","First Author","Europe"
"27374","M","First Author","Europe"
"27375","F","First Author","Europe"
"27376","M","First Author","Europe"
"27377","M","First Author","Europe"
"27378","M","First Author","Europe"
"27379","M","First Author","Asia"
"27380","M","First Author","Europe"
"27381","F","First Author","Europe"
"27382","M","First Author","Europe"
"27383","F","First Author","Europe"
"27384","M","First Author","Europe"
"27385","F","First Author","Europe"
"27386","M","First Author","Europe"
"27387","UNK","First Author","Europe"
"27388","M","First Author","Europe"
"27389","UNK","First Author","Europe"
"27390","M","First Author","Europe"
"27391","M","First Author","North America"
"27392","F","First Author","Europe"
"27393","F","First Author","Europe"
"27394","M","First Author","Europe"
"27395","F","First Author","Europe"
"27396","M","First Author","Europe"
"27397","M","First Author","Europe"
"27398","UNK","First Author","Europe"
"27399","M","First Author","Europe"
"27400","M","First Author","Europe"
"27401","F","First Author","Europe"
"27402","M","First Author","Europe"
"27403","F","First Author","Europe"
"27404","M","First Author","Europe"
"27405","M","First Author","Europe"
"27406","F","First Author","Europe"
"27407","M","First Author","Europe"
"27408","F","First Author","Europe"
"27409","F","First Author","Europe"
"27410","M","First Author","Europe"
"27411","M","First Author","Europe"
"27412","F","First Author","Europe"
"27413","M","First Author","Europe"
"27414","F","First Author","Europe"
"27415","F","First Author","Europe"
"27416","M","First Author","Europe"
"27417","M","First Author","Europe"
"27418","M","First Author","Europe"
"27419","M","First Author","Europe"
"27420","F","First Author","Europe"
"27421","M","First Author",NA
"27422","F","First Author","Europe"
"27423","F","First Author","Europe"
"27424","M","First Author","Europe"
"27425","M","First Author","Europe"
"27426","F","First Author","Europe"
"27427","F","First Author","Europe"
"27428","M","First Author","Europe"
"27429","F","First Author","Europe"
"27430","M","First Author","Europe"
"27431","F","First Author","Europe"
"27432","M","First Author","Europe"
"27433","F","First Author","Europe"
"27434","F","First Author","North America"
"27435","M","First Author","North America"
"27436","M","First Author","Europe"
"27437","M","First Author","Europe"
"27438","M","First Author","Europe"
"27439","F","First Author","Europe"
"27440","M","First Author","Europe"
"27441","M","First Author","Europe"
"27442","F","First Author","Europe"
"27443","M","First Author","North America"
"27444","M","First Author","North America"
"27445","F","First Author","North America"
"27446","M","First Author","Europe"
"27447","F","First Author","Europe"
"27448","M","First Author","Europe"
"27449","M","First Author","Europe"
"27450","M","First Author","Europe"
"27451","M","First Author","Europe"
"27452","M","First Author","Europe"
"27453","F","First Author","Europe"
"27454","F","First Author","Europe"
"27455","M","First Author","Europe"
"27456","F","First Author","Europe"
"27457","M","First Author","Europe"
"27458","F","First Author","North America"
"27459","M","First Author","Europe"
"27460","M","First Author","Europe"
"27461","F","First Author","Europe"
"27462","M","First Author","Europe"
"27463","UNK","First Author","North America"
"27464","M","First Author","Europe"
"27465","M","First Author","Europe"
"27466","F","First Author","Europe"
"27467","M","First Author","Africa"
"27468","F","First Author","Europe"
"27469","M","First Author","Europe"
"27470","M","First Author","Europe"
"27471","F","First Author","Europe"
"27472","F","First Author","Europe"
"27473","M","First Author","North America"
"27474","M","First Author","Europe"
"27475","M","First Author","Europe"
"27476","F","First Author","Europe"
"27477","F","First Author","North America"
"27478","M","First Author","Europe"
"27479","M","First Author","Europe"
"27480","F","First Author","Europe"
"27481","F","First Author","Europe"
"27482","F","First Author","Europe"
"27483","M","First Author","Europe"
"27484","M","First Author","Europe"
"27485","M","First Author","Europe"
"27486","M","First Author","Europe"
"27487","F","First Author","Europe"
"27488","M","First Author","Europe"
"27489","F","First Author","Europe"
"27490","UNK","First Author","Europe"
"27491","M","First Author","Europe"
"27492","UNK","First Author","Europe"
"27493","M","First Author","Europe"
"27494","F","First Author","Europe"
"27495","M","First Author","Europe"
"27496","F","First Author","Europe"
"27497","M","First Author","Europe"
"27498","UNK","First Author","Europe"
"27499","M","First Author","Europe"
"27500","M","First Author","Europe"
"27501","M","First Author","North America"
"27502","M","First Author","Europe"
"27503","M","First Author","Europe"
"27504","F","First Author","Europe"
"27505","UNK","First Author","Europe"
"27506","M","First Author","Europe"
"27507","F","First Author","Asia"
"27508","M","First Author","Asia"
"27509","M","First Author","Asia"
"27510","UNK","First Author","Asia"
"27511","M","First Author","Asia"
"27512","M","First Author","Asia"
"27513","F","First Author","Asia"
"27514","F","First Author","Asia"
"27515","M","First Author","Asia"
"27516","M","First Author","Asia"
"27517","F","First Author","Asia"
"27518","M","First Author","Asia"
"27519","F","First Author","Asia"
"27520","M","First Author","Asia"
"27521","F","First Author","Asia"
"27522","M","First Author","Asia"
"27523","M","First Author","Asia"
"27524","M","First Author","Asia"
"27525","M","First Author","Asia"
"27526","M","First Author","Asia"
"27527","M","First Author","Asia"
"27528","F","First Author","Asia"
"27529","F","First Author","Asia"
"27530","M","First Author","Asia"
"27531","UNK","First Author","Asia"
"27532","M","First Author","Asia"
"27533","M","First Author","Asia"
"27534","F","First Author","Asia"
"27535","M","First Author","Asia"
"27536","F","First Author","Asia"
"27537","M","First Author","Asia"
"27538","F","First Author","Europe"
"27539","F","First Author","Europe"
"27540","F","First Author","Europe"
"27541","M","First Author","Europe"
"27542","F","First Author","Europe"
"27543","F","First Author","Europe"
"27544","M","First Author","Europe"
"27545","M","First Author","Europe"
"27546","M","First Author","Europe"
"27547","F","First Author","Europe"
"27548","F","First Author","Europe"
"27549","M","First Author","Europe"
"27550","F","First Author","Europe"
"27551","M","First Author","Europe"
"27552","M","First Author","Europe"
"27553","M","First Author","Europe"
"27554","F","First Author","Europe"
"27555","M","First Author","Africa"
"27556","F","First Author","Europe"
"27557","M","First Author","North America"
"27558","F","First Author","Europe"
"27559","F","First Author","Europe"
"27560","F","First Author","Europe"
"27561","M","First Author","Europe"
"27562","F","First Author","Europe"
"27563","M","First Author","Europe"
"27564","F","First Author","Europe"
"27565","M","First Author","Europe"
"27566","F","First Author","Europe"
"27567","M","First Author","Europe"
"27568","UNK","First Author","Europe"
"27569","M","First Author","Europe"
"27570","M","First Author","Europe"
"27571","M","First Author","Europe"
"27572","M","First Author","Europe"
"27573","M","First Author","Europe"
"27574","F","First Author","Europe"
"27575","M","First Author","Europe"
"27576","M","First Author","Europe"
"27577","M","First Author","Europe"
"27578","M","First Author","Europe"
"27579","M","First Author",NA
"27580","M","First Author","Europe"
"27581","F","First Author","Europe"
"27582","M","First Author","Europe"
"27583","UNK","First Author","Europe"
"27584","F","First Author","Europe"
"27585","M","First Author","Europe"
"27586","M","First Author","Europe"
"27587","M","First Author","Europe"
"27588","M","First Author","Europe"
"27589","F","First Author","Europe"
"27590","M","First Author","Europe"
"27591","F","First Author","Europe"
"27592","M","First Author","Europe"
"27593","M","First Author","Europe"
"27594","M","First Author","Europe"
"27595","F","First Author","Europe"
"27596","F","First Author","Europe"
"27597","F","First Author","Europe"
"27598","F","First Author","Europe"
"27599","F","First Author","Europe"
"27600","F","First Author","Europe"
"27601","F","First Author","Europe"
"27602","M","First Author","Europe"
"27603","M","First Author","Europe"
"27604","M","First Author","Europe"
"27605","M","First Author","Europe"
"27606","M","First Author","Europe"
"27607","M","First Author","Europe"
"27608","F","First Author","Europe"
"27609","M","First Author","Europe"
"27610","F","First Author","Europe"
"27611","M","First Author","Europe"
"27612","F","First Author","Europe"
"27613","F","First Author","Europe"
"27614","M","First Author","Europe"
"27615","M","First Author","Europe"
"27616","F","First Author","Europe"
"27617","M","First Author","Europe"
"27618","F","First Author","Asia"
"27619","F","First Author","Europe"
"27620","M","First Author","Europe"
"27621","M","First Author","Europe"
"27622","M","First Author","Europe"
"27623","M","First Author","Oceania"
"27624","F","First Author","Europe"
"27625","F","First Author","Asia"
"27626","M","First Author","Europe"
"27627","UNK","First Author","North America"
"27628","M","First Author","Asia"
"27629","F","First Author","Europe"
"27630","M","First Author","Europe"
"27631","M","First Author","Europe"
"27632","M","First Author","Europe"
"27633","F","First Author","Europe"
"27634","UNK","First Author","Europe"
"27635","M","First Author","Europe"
"27636","M","First Author","Europe"
"27637","M","First Author","Europe"
"27638","F","First Author","Europe"
"27639","M","First Author","Europe"
"27640","M","First Author","Europe"
"27641","F","First Author","Europe"
"27642","M","First Author","Europe"
"27643","F","First Author","Europe"
"27644","M","First Author","Europe"
"27645","M","First Author","Europe"
"27646","M","First Author","Europe"
"27647","M","First Author","Europe"
"27648","M","First Author","Europe"
"27649","F","First Author","Europe"
"27650","M","First Author","Europe"
"27651","F","First Author","Europe"
"27652","F","First Author","Europe"
"27653","UNK","First Author","Europe"
"27654","F","First Author","Europe"
"27655","F","First Author","Europe"
"27656","F","First Author","Europe"
"27657","F","First Author","Europe"
"27658","F","First Author","Europe"
"27659","F","First Author","Europe"
"27660","M","First Author","Europe"
"27661","M","First Author","Europe"
"27662","F","First Author","Europe"
"27663","M","First Author","Europe"
"27664","F","First Author","Europe"
"27665","F","First Author","Europe"
"27666","M","First Author","Europe"
"27667","F","First Author","Europe"
"27668","M","First Author","Europe"
"27669","M","First Author","Europe"
"27670","M","First Author","Europe"
"27671","M","First Author","Europe"
"27672","F","First Author","Europe"
"27673","F","First Author","Europe"
"27674","M","First Author","Europe"
"27675","F","First Author","Europe"
"27676","M","First Author","Europe"
"27677","F","First Author","Europe"
"27678","M","First Author","Europe"
"27679","M","First Author","Europe"
"27680","F","First Author","Europe"
"27681","M","First Author","Europe"
"27682","F","First Author","Europe"
"27683","M","First Author","Europe"
"27684","M","First Author","Europe"
"27685","F","First Author","North America"
"27686","M","First Author","Europe"
"27687","M","First Author","Europe"
"27688","M","First Author","North America"
"27689","M","First Author","Europe"
"27690","M","First Author","Europe"
"27691","F","First Author","Europe"
"27692","M","First Author","Europe"
"27693","M","First Author","Europe"
"27694","M","First Author","Europe"
"27695","M","First Author","Europe"
"27696","UNK","First Author","Europe"
"27697","F","First Author","Europe"
"27698","M","First Author",NA
"27699","M","First Author","Europe"
"27700","F","First Author","Europe"
"27701","M","First Author","Europe"
"27702","F","First Author","Europe"
"27703","M","First Author","Europe"
"27704","M","First Author","Europe"
"27705","M","First Author","Europe"
"27706","F","First Author","Europe"
"27707","F","First Author","Oceania"
